Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Explicit Track
No Money,No Money,Galantis,2016-04-01,USAT21600941,0.6361817090254153,24.4,0.30679764573412055,0.3270747690937023,0.24922351299897133,0.7578947368421052,0.08028759241043351,0.11071659818722021,0.0009462471083041284,0.0009185118177345078,0.000633663492356569,0.2193937668291631,0.06876456876456877,0.12737244137450007,0.06814580031695722,0.0049334359298897346,0.21052631578947367,0.0
Oklahoma Smokeshow,Summertime Blues,Zach Bryan,2022-07-15,USWB12202706,0.6371823093856315,24.4,0.1228566209353133,0.20143599749996188,0.0859272346205239,0.7368421052631579,0.007578031167833125,0.019299770952725413,0.004561818288154273,0.00425304285769009,0.003023374242763567,0.0007643301659475698,0.030303030303030307,4.7249143609272085e-05,0.001584786053882726,0.0005823081440833594,0.028708133971291867,1.0
Look At Me Now (feat. Lil' Wayne & Busta Rhymes),Look At Me Now,Lil Wayne,2011-02-01,USJI11100017,0.6381829097458476,24.4,0.1648200413624099,0.1430712866557925,0.12720531694843812,0.7263157894736841,0.01660946110731466,0.016931687703938207,0.0008917715825587781,0.0007094652466726522,0.0005342462467080501,6.926245409693624e-05,0.09090909090909091,0.002566640979632244,0.05388272583201269,0.0010055635470371301,0.10047846889952153,1.0
Style,1989 (Deluxe),Taylor Swift,2014-01-01,USCJY1431319,0.6365819491695017,24.4,0.4706233514273133,0.013223440059214994,0.005515160390171489,0.4947368421052632,0.005222973918731901,0.01460905378192803,0.062206007666029704,0.00047741686432293574,0.0008087641537836013,2.2497474706820015e-07,0.0641025641025641,0.11852503923366389,0.006867406233491812,0.044155213925279796,0.004784688995215311,0.0
FEEL,Timeless,Davido,2023-03-30,GBARL2300319,0.6425855513307985,24.4,0.004405093894474502,0.005792771231268769,0.04775256163950265,0.7578947368421053,0.00010460494768460492,0.0004669789938411347,6.846154005737854e-05,6.343227124853284e-06,1.302728303176321e-06,5.236520443542855e-05,0.008158508158508158,0.0,0.010036978341257264,0.0061704620884637405,0.06379585326953748,1.0
Grenade,Massive R&B Spring 2011,Bruno Mars,2010-01-01,USAT21001883,0.6435861516910146,24.4,0.24540065139705086,0.3772482981617267,0.20208252379487035,0.7789473684210526,0.0058482998884313,0.014829913116357946,0.0018248951474334532,0.0011393934978935574,0.0006946065019764552,2.238087194157125e-06,0.11072261072261072,0.06583605672147193,0.10618066561014264,0.009653252368171036,0.20095693779904306,0.0
Trust,Lost,Brent Faiyaz,2018-10-19,QM24S1837815,0.6433860316189715,24.4,0.017278836619792945,0.03831359217874256,0.014366783434352895,0.6947368421052631,0.0031089654291842394,0.011132806174637688,8.643356844833492e-05,2.8771515722571178e-05,1.4373278638988679e-05,0.0005713449073963343,0.008158508158508158,0.00010349812409650074,0.013734812466983624,0.003181981558277978,0.05422647527910685,1.0
Cï¿½ï¿½MO SE SIENTE - R,Como Se Siente (Remix),Jhay Cortez,2020-05-09,USUM72010288,0.6439863918351011,24.4,0.008021074971340978,0.008731501665845177,0.02968787708803651,0.17192982456140352,0.0007215741176504466,0.004586899481912981,0.013934133968938632,1.8266716851016753e-05,2.615409915647399e-05,0.019765194448186797,0.0,0.00012037281824266935,0.008452192287374538,0.004239241741541896,0.09090909090909091,0.0
INDUSTRY BABY (feat. Jack Harlow),INDUSTRY BABY - Single,Lil Nas X,2021-07-23,USSM12104540,0.6443866319791876,24.4,0.0054347704823683,0.00016937927576809265,2.473856662069118e-06,0.1894736842105263,0.03672728870960084,0.030389123162978704,0.045661982416363225,0.00023509863584699405,0.000656023117263224,0.0018251602668781467,0.011266511266511266,0.05256710972113631,0.014791336502905442,0.004962953153089191,0.07177033492822966,0.0
hakuna matata,One of Wun,Gunna,2024-05-10,USAT22403439,0.6409845907544527,24.3,0.017082679818235386,0.06535329976236089,0.0446964185832255,0.6421052631578947,0.00028456953604378415,0.0015945620265675065,0.00046801865892817386,0.0004002935759686841,0.0003248723966713028,0.022194251136306742,0.0337995337995338,0.0007925481350650519,0.00792393026941363,0.0018951468145393792,0.014354066985645932,1.0
Little Talks,Little Talks,Of Monsters and Men,2011-01-01,USUM71119106,0.642985791474885,24.3,0.014411749675233853,0.007235882660812918,0.01155056635632014,0.5473684210526315,0.07261271717811335,0.05394644111389752,3.566433649567218e-06,9.786479061616753e-07,1.7239978350793128e-06,0.0026416645916324355,0.011655011655011654,0.00021205865643685208,0.0,0.00041852490139134636,0.02392344497607655,0.0
Not Even Ghosts Are This Empty,I No Longer Fear The Razor Guarding My Heel (V) - Single,$uicideboy$,2023-08-11,QZAPK2000391,0.6427856714028417,24.3,0.10512774985118194,0.2993101182097966,0.10429921867335011,0.6736842105263158,0.0316201371663794,0.03813493273879451,0.004055920840464355,0.0014098262519634498,0.002202828655339886,0.000880799043785882,0.07808857808857808,0.11142754287578538,0.07448494453248812,0.06132707291563987,0.10526315789473684,0.0
Shadow,A Hometown Odyssey,Livingston,2024-03-08,QM24S2400575,0.6423854312587552,24.3,0.007910119560966464,0.013518159999051475,0.05132856909199394,0.7157894736842105,0.0266181346783161,0.024640719487664543,0.0004081352076488393,0.0016814028990197287,0.0017467791897171144,0.07630737908144417,0.023310023310023312,0.014585360640338394,0.011093502377179081,0.00602740591182814,0.2631578947368421,0.0
Black Route - Kali Car,Black Route (Kali Car),Hassan Goldy,2023-02-01,FR2X42341769,0.6421853111867121,24.3,0.5013891139645512,0.6728202157553215,0.3169922509165496,0.863157894736842,0.02130336449473388,0.05701953457642591,0.017753660087497906,0.0011562156515400321,0.0007627164816857382,0.003101395411616521,0.13636363636363638,0.0015001603095943887,0.12995245641838352,0.061268481089270195,0.17703349282296652,1.0
Aye (feat. Travis Scott),Pink Tape,Lil Uzi Vert,2023-06-30,USAT22306849,0.6441865119071444,24.3,0.14396432871423523,0.1661356626371337,0.08519351694185667,0.6736842105263158,0.021355399458598347,0.050587170958188314,0.0028463170826647337,0.001117029435771551,0.0008809142640998573,0.0031278940073280596,0.08041958041958042,0.04394001608720842,0.06339144215530904,0.0018219900228327616,0.08133971291866028,0.0
Perdï¿½ï¿½n Per,Esto Sï¿½ï¿½ Es Cu,Los ï¿½ï¿½ngeles Az,2018-06-08,MX1721600897,0.6417850710426256,24.3,0.07912751181925373,0.06269404513280183,0.04721329138155263,0.6631578947368421,0.06739886089878401,0.07608461239539874,0.0017339161243337092,0.0004049215884127488,0.00042841674200871325,0.02159678281974352,0.027972027972027972,0.0010242939346724342,0.022187004754358162,0.0018048108329481675,0.0430622009569378,1.0
Love Tonight - Edit,Love Tonight,Shouse,2017-12-14,USQY51798087,0.6407844706824095,24.3,0.11752673388003451,0.06204024112833698,0.0507689095285194,0.6736842105263158,0.05254286266426728,0.04112679408890421,0.0007594172671192836,0.00022073100425063128,0.0001737436196087678,0.015251470082703602,0.04895104895104895,5.793644990184553e-05,0.04120443740095088,0.00460597318357506,0.11483253588516747,0.0
Murder on the Dance Floor - triple j Like A Version,Murder on the Dancefloor (triple j Like A Version),Royel Otis,2024-01-29,AUAB02400105,0.6415849509705824,24.3,0.19637671212963076,0.15853730832617705,0.1380121139157399,0.6631578947368421,0.001999702790135048,0.005382696009770578,0.023544732483560198,0.0010713604497482546,0.0006888226164091079,3.2017747540071895e-07,0.07575757575757576,0.0010737930375011955,0.044374009508716325,0.005916986046410494,0.13875598086124402,0.0
Without Me,The Source - Hip Hop Hits Vol. 6,Eminem,2002-01-01,USIR10211038,0.6431859115469282,24.3,0.24765301665835382,0.15859997865821124,0.20393250353878717,0.6947368421052631,0.022168640267389475,0.06156971511071677,0.0033510257191381285,0.000391196406173145,0.0002774485644778988,0.10993192955402345,0.10411810411810411,0.00030149453541154564,0.0,5.830135697549491e-06,0.23444976076555024,0.0
Leave a Light On,Leave a Light On,Tom Walker,2017-10-13,GBARL1701655,0.6437862717630579,24.3,0.31441862028653156,0.30533324525610994,0.25455667529948617,0.7789473684210526,0.004179504030830482,0.00777613587448565,0.002698834561744395,0.0003561346718231407,0.0003732246465383103,4.760630263631702e-05,0.18181818181818182,0.05608754591323032,0.14421553090332806,0.011430800573693653,0.2248803827751196,0.0
Ahora Me Llama,Ahora Me Llama,KAROL G,2017-05-26,USUM71703012,0.6413848308985391,24.3,0.005386957672186769,0.009302309825183649,0.023265996771948683,0.5228070175438596,0.0005861511505680849,0.0036493626807168424,0.03294213752001874,0.0011913850642816617,0.0013135263567753597,0.00011359029851362953,0.01515151515151515,8.718591975520443e-05,0.01162176439513999,0.0027142359264483635,0.028708133971291867,1.0
Amigos Con Derechos,Amigos Con Derechos,Reik,2018-08-31,MXF011800409,0.641184710826496,24.3,0.007717678541309936,0.018773998926135394,0.007056110076604058,0.052631578947368425,0.0010600692909643937,0.004921173502901262,0.022643543651364655,0.011981939085054724,0.010677297388950882,0.1013946622036897,0.0,1.68746941461686e-06,0.0,3.215911149893847e-05,0.06698564593301436,0.0
Lost Boy,Lost Boy,Ruth B.,2015-08-21,USSM11506787,0.6419851911146689,24.3,0.08098543430101252,0.04373711658883689,0.02497133023118823,0.6421052631578947,0.052664656315021,0.089822730614169,0.003053659744840553,0.0006757011910114347,0.000605120410316247,0.01575948281546383,0.02913752913752914,0.0019090903977365412,0.011093502377179081,0.0003920714387067357,0.07655502392344497,0.0
10000 Hours (with Justin Bieber),10000 Hours (with Justin Bieber),Dan + Shay,2019-10-04,USWB11902440,0.6445867520512307,24.3,0.03992576261551941,0.1250899827402518,0.03310530994730941,0.6421052631578947,0.004191188700023792,0.009220885236694539,0.0006386713435587725,0.0005384722873710454,0.0004348091281698304,0.04216851237634186,0.018648018648018648,0.021665982304070738,0.00792393026941363,0.0012248886874598906,0.02392344497607655,1.0
More Than You Know,More Than You Know,Axwell /\ Ingrosso,2017-05-24,GBUM71701735,0.6451871122673605,24.3,0.0013976268164487072,0.0017835637738380157,0.00024155361583254236,0.35789473684210527,0.04428588008387462,0.06188949734424754,9.848485078053264e-05,4.16346034304641e-06,7.1875890163807985e-06,0.0027273880638691247,0.015540015540015538,1.1249796097445732e-06,0.008980454305335447,0.0020765103715174784,0.05741626794258373,0.0
act iii: on god? (she like),act iii: on god? (she like) - Single,4batz,2024-03-01,QZQAY2477076,0.6487892735641385,24.3,0.27760730979191384,0.2133348916226704,0.13584273983658207,0.7052631578947368,0.0058956591711991505,0.010991515259049766,0.027351189448745674,0.002480497775844885,0.0016662919455450852,5.047527938033185e-05,0.11421911421911422,0.026592830504947096,0.0855784469096672,0.013154238480642571,0.09090909090909091,0.0
Diamondz n Roses,Diamondz n Roses,VaporGod,2023-03-23,QZHN42330211,0.6467880728437063,24.3,0.00025408203195324434,0.00014905376267592153,0.00011178858910400773,0.31578947368421056,0.0027987144451549584,0.0034167077053331414,0.04895102678207521,0.003923320305155325,0.0064521493170611585,0.02814280138164453,0.006216006216006216,2.9249469853358908e-05,0.010565240359218173,0.0058049824312007515,0.054226475279106866,0.0
Mala Fama,Mala Fama,Danna Paola,2019-03-28,MXUM71900480,0.644786872123274,24.3,0.015944308960490292,0.0063042966440884085,0.01587960967786906,0.2982456140350877,0.0067716579494451505,0.010280053551888959,0.01981669043861749,0.004002991906378189,0.0035698510161183724,0.08709457159592883,0.0034965034965034965,0.0008045479175689941,0.007395668251452721,0.003229915924256288,0.06698564593301436,0.0
banking on me,DS4EVER (Deluxe),Gunna,2022-01-07,QMCE32200098,0.6463878326996199,24.3,0.02397771895438185,0.030915105413192274,0.022888213320606605,0.6701754385964912,0.0020117600067176204,0.005197079161782175,7.53379970941258e-05,9.328857967185874e-05,9.144577296324127e-05,0.00036142659527567346,0.009324009324009324,0.00010406061390137303,0.008452192287374538,0.027360003831982904,0.00956937799043062,1.0
Main Sharabi,Main Sharabi,Rajeev Raja,2020-12-06,INA2M2000029,0.6475885531318791,24.2,0.0008161979224148051,0.0014346424657557448,0.026413447628662205,0.6807017543859649,4.637427751796273e-05,0.00039249794667580703,0.03294213752001874,0.0011913850642816617,0.0013135263567753597,5.236520443542855e-05,0.0034965034965034965,5.624898048722867e-07,0.004754358161648178,0.0028641319657232013,0.03349282296650718,1.0
Paris,Paris,The Chainsmokers,2017-01-13,USQX91603031,0.6461877126275766,24.2,0.01059957582783548,0.04562400172089344,0.008536924843620907,0.5894736842105263,0.003411591230142119,0.01265773379835013,0.0038158509047983894,0.0001806273140576082,0.00023103727638071317,0.02469708710383676,0.0034965034965034965,0.0007739859715042665,0.0,8.502454124041927e-05,0.0,1.0
Ayang,Ayang,Nabila Maharani,2022-10-05,IDA832108560,0.648389033420052,24.2,0.10226027752475493,0.06275332787932066,0.06906315578047313,0.7263157894736841,0.008501657872211868,0.01584706648186936,0.00584000013613054,0.0017492312545611438,0.002362254580374839,0.0006198927659303915,0.018648018648018648,0.0024175811813410882,0.001584786053882726,0.0014038178342772102,0.04784688995215311,1.0
You & Me (Coachella ver.),JENNIE Special Single [You & Me],JENNIE,2023-10-06,KRA402300042,0.6455873524114469,24.2,0.17088671058179936,0.266103311195462,0.09272427205938653,0.7789473684210526,0.009149468832071609,0.01835876767745306,0.0009375058493591106,0.0004650972947632492,0.00037467852742599945,5.420066914016789e-05,0.07109557109557109,7.031122560903583e-05,0.04120443740095088,0.0009913097989082459,0.06220095693779905,1.0
MERCEDES CAROTA,nadie sabe lo que va a pasar maï¿½ï¿,Bad Bunny,2023-10-13,QMFME2364192,0.6471883129877927,24.2,0.011621019958336254,0.020162908987433753,0.04003302343253421,0.7578947368421052,0.0010184462945230432,0.005470930613803108,0.0001247319376394391,9.14462610370364e-06,1.8663794793480713e-08,0.002080814619007109,0.01282051282051282,0.0020052761543697018,0.012678288431061807,0.005764717840416488,0.10047846889952153,1.0
Heavy On My Heart,2 Faced Pt. 2,LUCKI,2024-05-31,USUYG1551958,0.6457874724834901,24.2,0.12287433612230478,0.12921436810520484,0.10287260004504097,0.7157894736842105,0.0894545301066022,0.12232673463245439,0.001305757606194816,0.0014533159966039226,0.000910129469993986,0.23423782040264052,0.045454545454545456,0.006362884672715307,0.058637083993660855,0.005782249743136877,0.07177033492822966,0.0
Not So Bad (Leans Gone Cold),Sremm 4 Life,Rae Sremmurd,2023-04-07,USUM72303405,0.6453872323394036,24.2,0.15975015580457558,0.11865526405382196,0.05195104708041593,0.6736842105263158,0.034927663962146076,0.07169711541532355,0.0012681119176716064,0.00042249188181145496,0.00024505587002992564,0.005052924314008897,0.07109557109557109,0.00833666139801216,0.03169572107765452,0.0010013102451937221,0.03827751196172249,0.0
JGL,JGL,La Adictiva,2022-02-18,MXA411400136,0.647388433059836,24.2,0.005139883050416107,0.004371679107574472,0.011441396472188154,0.5578947368421052,0.0002758818485533755,0.0008800778535840736,0.025641002928694707,0.0031481466026389167,0.0032182249721442245,0.0014679202138672244,0.0,5.624898048722867e-06,0.01109350237717908,0.003096562808574023,0.044657097288676235,1.0
Swimming Pools (Drank),good kid m.A.A.d city (Deluxe),Kendrick Lamar,2012-01-01,USUM71207642,0.6469881929157495,24.2,0.21380528782316158,0.26309344146506297,0.15141157746544984,0.831578947368421,0.0136854835604602,0.04307119717282077,0.00440107236366136,0.006635946693194669,0.004804916463167992,0.012916313555711911,0.03496503496503496,0.0006457382959933852,0.039619651347068144,0.004190207741428461,0.06220095693779905,0.0
Kool-Aid,Kool-Aid,Bring Me The Horizon,2024-01-05,GBARL2301975,0.6481889133480089,24.2,0.09045310457745795,0.1049761937427908,0.061046960611128444,0.6736842105263158,0.006367665440788566,0.021120969770516525,0.0004920512935210091,0.0004354544829267737,0.0007679287955048373,0.3655241062992341,0.0675990675990676,0.11342325670347225,0.06497622820919176,0.04347472021002431,0.18181818181818182,1.0
Can't Remember to Forget You,Can't Remember to Forget You,Shakira,2014-01-13,USRC11301790,0.6449869921953172,24.2,0.019016541680284924,0.005084765858558142,0.05263545915673515,0.7719298245614036,0.0002835196520428312,0.0010592004121766064,0.0018415773545045226,4.549628595749827e-06,2.0835492174791515e-06,0.0494922791559698,0.005827505827505828,2.4749551414380614e-05,0.0036978341257263604,0.004745370829031534,0.05741626794258373,0.0
Bad Things (with Camila Cabello),Bad Things,mgk,2016-10-14,USUM71609854,0.6479887932759656,24.2,0.029041972097825372,0.042471853398849235,0.035158607165029145,0.6105263157894736,0.0023507474375998503,0.015223325827026088,0.0004558042064290025,0.0009071850534535864,0.001047354131542155,0.00017533269733036356,0.04195804195804195,0.01032675032765031,0.0427892234548336,0.0028516417817732904,0.15311004784688995,1.0
Feather - Sped Up,Feather (Sped Up),Sabrina Carpenter,2023-08-04,USUM72311527,0.646587952771663,24.2,0.2200153120904733,0.34376709672064787,0.29786060227858663,0.7684210526315789,0.04168535037363515,0.09302204545914844,0.005788135333056768,0.001285926819928427,0.001025081372815724,0.02854936906846629,0.055944055944055944,0.02102924384495531,0.0364500792393027,0.00769227274022125,0.02392344497607655,0.0
Softcore,The Neighbourhood,The Neighbourhood,2018-03-09,USSM11800523,0.6459875925555334,24.2,0.0030814956649459903,0.0011941238941650533,0.020329601338227615,0.7263157894736841,0.0008509261735353741,0.007291102328164232,0.006694708780762442,0.00014205314550471904,0.0002409117901322936,0.002730499437185134,0.019813519813519816,2.4749551414380614e-05,0.012678288431061807,0.0041032121578703645,0.05741626794258373,1.0
Sacrifice,The Highlights (Deluxe),The Weeknd,2021-02-05,USUG12106685,0.6477886732039224,24.2,0.052268079860948634,0.09698149192653682,0.02217450757949848,0.7368421052631579,0.0009196729602061637,0.002063402645375497,0.0002524708683559643,0.00025994384496758885,0.0002435618274684872,0.0051330505791541995,0.01048951048951049,3.7124327121570926e-05,0.001584786053882726,0.00040968633268260584,0.04146730462519937,1.0
The Prophecy,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,2024-04-19,USUG12402548,0.6485891534920953,24.2,0.06369339776833148,0.16296657638751266,0.06704955081147779,0.6421052631578947,0.004851792352770674,0.01506052993337276,0.012858555078287997,0.008154028366866774,0.006564004736400275,0.0006111471927241374,0.024475524475524476,4.4999184389782935e-06,0.006339144215530904,0.0018866609586664334,0.0,1.0
Attention,Attention,Doja Cat,2023-06-16,USRC12301102,0.649189513708225,24.2,0.060338376738719106,0.04242612099439185,0.01404220886613227,0.6736842105263158,0.01820376243551928,0.051842644416439466,0.017758252162197022,0.0006042356971084568,0.0009708715469055788,0.00010907434200540688,0.009324009324009324,5.1749062048250376e-05,0.004754358161648178,0.0008959666782363393,0.004784688995215311,1.0
Replay,Now! 15,Iyaz,2009-01-01,USRE10901161,0.650990594356614,24.2,0.057359142269207415,0.08472690132471532,0.03824713906577102,0.6736842105263158,0.0061761244370161835,0.01210388432221942,0.0006621445375791266,0.0002764416854416609,0.0004171029922814008,0.04389108969147243,0.02097902097902098,0.003145442988845827,0.00792393026941363,0.005657223416754553,0.00956937799043062,0.0
MVP,MVP,Shubh,2024-05-10,INW262400751,0.6493896337802681,24.2,0.02169712015030573,0.026907591748519203,0.008637102697143,0.5894736842105263,0.08636699874208655,0.1361535528614989,0.009111865014262586,0.0004582691243768378,0.0008709626583998157,0.008150495154925259,0.004662004662004662,0.00020587126858325692,0.008980454305335447,0.011949489004512768,0.014354066985645932,0.0
Around Me (feat. Don Toliver),HEROES & VILLAINS,Metro Boomin,2022-12-02,USUG12208788,0.6497898739243546,24.2,0.042779985513327415,0.0511068088775066,0.01925025653302757,0.7157894736842105,0.002768615238208808,0.010176669172264084,0.0038766434470080056,0.0015798259941870888,0.0009822555484770657,0.00024362739420230971,0.0,3.3749388292337203e-06,0.002641310089804543,0.025477367949207307,0.017543859649122806,1.0
PHONKY TOWN,Phonky Town,PlayaPhonk,2021-03-16,QZDA82146449,0.6521913147888734,24.2,0.027101463916725254,0.021008111573516536,0.023698140269296564,0.631578947368421,0.0007067807209167065,0.0012526007783453985,8.04895123657229e-05,2.4980847258113584e-05,4.497895225172873e-05,0.020765741193843213,0.039627039627039624,0.08595631704175362,0.006339144215530904,0.00183580806687037,0.13875598086124402,0.0
We Rollin,WE ROLLIN,Shubh,2021-09-17,QZMEQ2168582,0.6535921552931759,24.1,0.09126124848596281,0.17856810147851168,0.04807048462085839,0.6631578947368421,0.008048342564289181,0.0178825928982153,0.00017191142591868125,0.00010677124058077962,0.00010587708387021289,0.0005631622740500715,0.055944055944055944,2.3624571804636043e-05,0.017432646592709985,0.005856706731179367,0.004784688995215311,1.0
Si Te La Encuentras Por Ahï¿,Si Te La Encuentras Por Ahï¿,Feid,2022-08-05,USUM72214628,0.652791675005003,24.1,0.0818473261340296,0.08467269995646953,0.05455578562591926,0.7368421052631579,0.007609920697482189,0.011843096341948665,0.0047725175937649795,0.0026201049902828673,0.00244075595476265,0.07464159001085763,0.01631701631701632,0.008890713855811362,0.014263074484944533,0.0007628141247548205,0.05741626794258373,0.0
Daru Badnaam,Daru Badnaam,Param Singh,2016-12-24,GBLQN1619802,0.6499899939963979,24.1,0.07313935095904307,0.10003878785415089,0.07107809869043673,0.6421052631578947,0.0038827255881308128,0.008113122090468746,0.0012464335954879625,0.00040055526726227007,0.000450205176760903,0.0012874849338030004,0.17715617715617718,0.0687064421957352,0.08240887480190175,0.008962433157546098,0.2200956937799043,1.0
NARCISSISTIC PERSONALITY DISORDER,Narcissistic Personality Disorder - Single,Odetari,2023-04-01,QZHN62339350,0.6507904742845708,24.1,0.5845949863908454,0.3600546078785076,0.4536809010714517,0.7894736842105262,0.026390797022751874,0.05455747136379467,0.003925058366551477,0.0027090750885116702,0.002353591826970343,0.0035193100107473716,0.4184149184149184,0.11100286307310679,0.5467511885895405,0.024080659699149645,0.37799043062200954,0.0
Memory Lane,Memory Lane - Single,Old Dominion,2023-01-05,USAN22200051,0.665999599759856,24.1,0.022246930836652145,0.041160293206818306,0.024519217996654383,0.6596491228070175,0.0013554351658044627,0.007889058407317144,0.0016104973180380107,9.858552442143372e-05,9.303310305646274e-05,0.00972870050476692,0.009324009324009322,0.009016524075501131,0.022187004754358166,0.003931275024327331,0.049441786283891544,1.0
24 (feat. Lil Baby),24 (feat. Lil Baby),Money Man,2020-08-14,USUYG1327132,0.6501901140684411,24.1,0.047817651278485696,0.06077497793834933,0.015277421888233191,0.7052631578947368,0.005765251840066723,0.011249928062638671,0.003587389361011407,0.00191882996116085,0.0017634191740141952,0.00036667083893766753,0.01282051282051282,0.0026639517158751494,0.00792393026941363,0.0017250147408030595,0.03827751196172249,1.0
